"item","state","centre","zoneCode","date","volMoving","xPosition"
"Drink Swan Water Bottle","Oyo","Oyo",1,2010-06-01,3.28,9
"Drink Swan Water Bottle","Oyo","Oyo",1,2010-12-01,6.29,17
"Maize White","Oyo","Oyo",1,2009-12-01,8.05,1
"Maize White","Oyo","Oyo",1,2010-06-01,4.94,9
"Maize White","Oyo","Oyo",1,2010-12-01,16.35,17
"Maize Yellow","Oyo","Oyo",1,2009-12-01,14.65,1
"Maize Yellow","Oyo","Oyo",1,2010-06-01,10.16,9
"Maize Yellow","Oyo","Oyo",1,2010-12-01,20.7,17
"Rice Imported","Oyo","Oyo",1,2009-12-01,6.24,1
"Rice Imported","Oyo","Oyo",1,2010-06-01,5.24,9
"Rice Imported","Oyo","Oyo",1,2010-12-01,9.22,17
"Rice Local","Oyo","Oyo",1,2009-12-01,0.36,1
"Rice Local","Oyo","Oyo",1,2010-06-01,4.51,9
"Rice Local","Oyo","Oyo",1,2010-12-01,5.19,17
"Sorghum","Oyo","Oyo",1,2009-12-01,8.59,1
"Sorghum","Oyo","Oyo",1,2010-06-01,7.11,9
"Sorghum","Oyo","Oyo",1,2010-12-01,13.18,17
"Drink Swan Water Bottle","Niger","Paiko",5,2010-06-01,33.04,13
"Drink Swan Water Bottle","Niger","Paiko",5,2010-12-01,33.48,21
"Maize White","Niger","Paiko",5,2009-12-01,12.45,5
"Maize White","Niger","Paiko",5,2010-06-01,8.24,13
"Maize White","Niger","Paiko",5,2010-12-01,10.24,21
"Maize Yellow","Niger","Paiko",5,2009-12-01,17.54,5
"Maize Yellow","Niger","Paiko",5,2010-06-01,8.17,13
"Maize Yellow","Niger","Paiko",5,2010-12-01,9.73,21
"Rice Imported","Niger","Paiko",5,2009-12-01,9.5,5
"Rice Imported","Niger","Paiko",5,2010-06-01,3.9,13
"Rice Imported","Niger","Paiko",5,2010-12-01,5.63,21
"Rice Local","Niger","Paiko",5,2009-12-01,23.71,5
"Rice Local","Niger","Paiko",5,2010-06-01,8.74,13
"Rice Local","Niger","Paiko",5,2010-12-01,6.95,21
"Sorghum","Niger","Paiko",5,2009-12-01,21.57,5
"Sorghum","Niger","Paiko",5,2010-06-01,12.63,13
"Cement Dangote","Gombe","Pantami J. Baba",6,2009-12-01,3.45,6
"Cement Dangote","Gombe","Pantami J. Baba",6,2010-06-01,11.01,14
"Drink Swan Water Bottle","Gombe","Pantami J. Baba",6,2009-12-01,24.43,6
"Drink Swan Water Bottle","Gombe","Pantami J. Baba",6,2010-06-01,20.52,14
"Drink Swan Water Bottle","Gombe","Pantami J. Baba",6,2010-12-01,17.16,22
"Maize White","Gombe","Pantami J. Baba",6,2009-12-01,14.63,6
"Maize White","Gombe","Pantami J. Baba",6,2010-06-01,74.04,14
"Maize White","Gombe","Pantami J. Baba",6,2010-12-01,71.55,22
"Maize Yellow","Gombe","Pantami J. Baba",6,2009-12-01,13.59,6
"Maize Yellow","Gombe","Pantami J. Baba",6,2010-06-01,46.53,14
"Maize Yellow","Gombe","Pantami J. Baba",6,2010-12-01,60.46,22
"Rice Imported","Gombe","Pantami J. Baba",6,2010-06-01,17.21,14
"Rice Imported","Gombe","Pantami J. Baba",6,2010-12-01,14.15,22
"Rice Local","Gombe","Pantami J. Baba",6,2009-12-01,1.28,6
"Rice Local","Gombe","Pantami J. Baba",6,2010-06-01,64.55,14
"Rice Local","Gombe","Pantami J. Baba",6,2010-12-01,50.74,22
"Sorghum","Gombe","Pantami J. Baba",6,2009-12-01,5.7,6
"Sorghum","Gombe","Pantami J. Baba",6,2010-06-01,92.86,14
"Sorghum","Gombe","Pantami J. Baba",6,2010-12-01,92.64,22
"Maize White","Anambra","Patrick Nkachukwu",3,2010-06-01,10.65,11
"Maize White","Anambra","Patrick Nkachukwu",3,2010-12-01,31.75,19
"Maize Yellow","Anambra","Patrick Nkachukwu",3,2010-06-01,7.18,11
"Maize Yellow","Anambra","Patrick Nkachukwu",3,2010-12-01,30.75,19
"Rice Imported","Anambra","Patrick Nkachukwu",3,2010-06-01,4.39,11
"Rice Imported","Anambra","Patrick Nkachukwu",3,2010-12-01,24.85,19
"Rice Local","Anambra","Patrick Nkachukwu",3,2010-06-01,3.79,11
"Rice Local","Anambra","Patrick Nkachukwu",3,2010-12-01,34.71,19
"Sorghum","Anambra","Patrick Nkachukwu",3,2010-06-01,7.07,11
"Sorghum","Anambra","Patrick Nkachukwu",3,2010-12-01,55.56,19
"Cement Dangote","Rivers","Port-Harcourt",2,2010-06-01,4.8,10
"Cement Dangote","Rivers","Port-Harcourt",2,2010-12-01,4.83,18
"Cement Dangote","Yobe","Potiskum",6,2010-06-01,83.18,14
"Cement Dangote","Yobe","Potiskum",6,2010-12-01,78.68,22
"Drink Swan Water Bottle","Yobe","Potiskum",6,2010-06-01,35.85,14
"Drink Swan Water Bottle","Yobe","Potiskum",6,2010-12-01,25.91,22
"Maize White","Yobe","Potiskum",6,2009-12-01,9.1,6
"Maize White","Yobe","Potiskum",6,2010-06-01,5.26,14
"Maize White","Yobe","Potiskum",6,2010-06-01,11.56,14
"Maize White","Yobe","Potiskum",6,2010-12-01,13.22,22
"Maize Yellow","Yobe","Potiskum",6,2009-12-01,9,6
"Maize Yellow","Yobe","Potiskum",6,2010-06-01,7.08,14
"Maize Yellow","Yobe","Potiskum",6,2010-06-01,49.54,14
"Maize Yellow","Yobe","Potiskum",6,2010-12-01,46.35,22
"Rice Local","Yobe","Potiskum",6,2009-12-01,9.23,6
"Rice Local","Yobe","Potiskum",6,2010-06-01,7.69,14
"Rice Local","Yobe","Potiskum",6,2010-06-01,12.98,14
"Rice Local","Yobe","Potiskum",6,2010-12-01,13.15,22
"Rice Local","Yobe","Potiskum",6,2010-12-01,12.42,22
"Sorghum","Yobe","Potiskum",6,2009-12-01,6.9,6
"Sorghum","Yobe","Potiskum",6,2009-12-01,22.25,6
"Sorghum","Yobe","Potiskum",6,2010-06-01,26.78,14
"Sorghum","Yobe","Potiskum",6,2010-06-01,34.33,14
"Sorghum","Yobe","Potiskum",6,2010-12-01,35.63,22
"Cement Dangote","Akwa Ibom","Primary School",2,2012-12-01,24.39,50
"Cement Dangote","Kaduna","Primary School",4,2012-12-01,19.06,52
"Drink Swan Water Bottle","Akwa Ibom","Primary School",2,2012-12-01,4.2,50
"Drink Swan Water Bottle","Kaduna","Primary School",4,2012-12-01,5.85,52
"Maize White","Kaduna","Primary School",4,2010-12-01,10.71,20
"Maize White","Kaduna","Primary School",4,2011-06-01,13.23,28
"Maize White","Kaduna","Primary School",4,2011-12-01,13.43,36
"Maize White","Akwa Ibom","Primary School",2,2012-12-01,23.25,50
"Maize White","Kaduna","Primary School",4,2012-12-01,8.29,52
"Maize Yellow","Akwa Ibom","Primary School",2,2012-12-01,29.56,50
"Maize Yellow","Kaduna","Primary School",4,2012-12-01,8.06,52
"Rice Imported","Akwa Ibom","Primary School",2,2012-12-01,26.62,50
"Rice Imported","Kaduna","Primary School",4,2012-12-01,7.7,52
"Rice Local","Akwa Ibom","Primary School",2,2012-12-01,18.51,50
"Rice Local","Kaduna","Primary School",4,2012-12-01,12.3,52
"Sorghum","Akwa Ibom","Primary School",2,2012-12-01,21.26,50
"Drink Swan Water Bottle","Sokoto","Rabato",4,2010-06-01,10.62,12
"Drink Swan Water Bottle","Sokoto","Rabato",4,2010-12-01,65.15,20
"Maize White","Sokoto","Rabato",4,2010-06-01,97.02,12
"Maize White","Sokoto","Rabato",4,2010-12-01,62.13,20
"Maize Yellow","Sokoto","Rabato",4,2010-06-01,2.56,12
"Maize Yellow","Sokoto","Rabato",4,2010-12-01,12.06,20
"Rice Imported","Sokoto","Rabato",4,2010-06-01,15.36,12
"Rice Imported","Sokoto","Rabato",4,2010-12-01,10.07,20
"Rice Local","Sokoto","Rabato",4,2010-06-01,6.92,12
"Rice Local","Sokoto","Rabato",4,2010-12-01,8.1,20
"Sorghum","Sokoto","Rabato",4,2010-06-01,14.64,12
"Sorghum","Sokoto","Rabato",4,2010-12-01,10.85,20
"Cement Dangote","Kano","Rano",4,2009-12-01,0.36,4
"Cement Dangote","Kano","Rano",4,2010-06-01,3.1,12
"Cement Dangote","Kano","Rano",4,2010-12-01,3.82,20
"Maize White","Kano","Rano",4,2009-12-01,24.06,4
"Maize White","Kano","Rano",4,2010-06-01,18.53,12
"Maize White","Kano","Rano",4,2010-12-01,8.72,20
"Maize Yellow","Kano","Rano",4,2009-12-01,17.42,4
"Maize Yellow","Kano","Rano",4,2010-06-01,14.58,12
"Maize Yellow","Kano","Rano",4,2010-12-01,10.79,20
"Rice Imported","Kano","Rano",4,2009-12-01,6.55,4
"Rice Imported","Kano","Rano",4,2010-06-01,48.19,12
"Rice Imported","Kano","Rano",4,2010-12-01,47.91,20
"Rice Local","Kano","Rano",4,2009-12-01,30.44,4
"Rice Local","Kano","Rano",4,2010-06-01,8.38,12
"Rice Local","Kano","Rano",4,2010-12-01,6.45,20
"Sorghum","Kano","Rano",4,2009-12-01,14.82,4
"Sorghum","Kano","Rano",4,2010-06-01,9.23,12
"Sorghum","Kano","Rano",4,2010-12-01,9.33,20
"Maize White","Zamfara","Rawayya",4,2009-12-01,5.04,4
"Maize White","Zamfara","Rawayya",4,2010-06-01,21.11,12
"Maize White","Zamfara","Rawayya",4,2010-12-01,18.78,20
"Maize Yellow","Zamfara","Rawayya",4,2009-12-01,5.73,4
"Maize Yellow","Zamfara","Rawayya",4,2010-06-01,7.31,12
"Maize Yellow","Zamfara","Rawayya",4,2010-12-01,11.27,20
"Rice Imported","Zamfara","Rawayya",4,2010-06-01,4.97,12
"Rice Imported","Zamfara","Rawayya",4,2010-12-01,16.43,20
"Sorghum","Zamfara","Rawayya",4,2009-12-01,4.8,4
"Sorghum","Zamfara","Rawayya",4,2010-06-01,8.71,12
"Sorghum","Zamfara","Rawayya",4,2010-12-01,12.77,20
"Cement Dangote","Imo","Relief Market",3,2010-06-01,4.42,11
"Cement Dangote","Imo","Relief Market",3,2010-12-01,3.69,19
"Cement Dangote","Kaduna","Riga Chikun",4,2009-12-01,3.14,4
"Cement Dangote","Kaduna","Riga Chikun",4,2010-06-01,2.55,12
"Cement Dangote","Kaduna","Riga Chikun",4,2010-12-01,2.27,20
"Drink Swan Water Bottle","Kaduna","Riga Chikun",4,2010-06-01,13.63,12
"Drink Swan Water Bottle","Kaduna","Riga Chikun",4,2010-12-01,14.17,20
"Maize White","Kaduna","Riga Chikun",4,2009-12-01,7.7,4
"Maize White","Kaduna","Riga Chikun",4,2010-06-01,10.61,12
"Maize White","Kaduna","Riga Chikun",4,2010-12-01,11.01,20
"Maize Yellow","Kaduna","Riga Chikun",4,2009-12-01,16.52,4
"Maize Yellow","Kaduna","Riga Chikun",4,2010-06-01,14.61,12
"Maize Yellow","Kaduna","Riga Chikun",4,2010-12-01,11.92,20
"Rice Imported","Kaduna","Riga Chikun",4,2010-06-01,3.99,12
"Rice Imported","Kaduna","Riga Chikun",4,2010-12-01,8.42,20
"Rice Local","Kaduna","Riga Chikun",4,2010-06-01,9.23,12
"Rice Local","Kaduna","Riga Chikun",4,2010-12-01,17.1,20
"Sorghum","Kaduna","Riga Chikun",4,2009-12-01,3.5,4
"Sorghum","Kaduna","Riga Chikun",4,2010-06-01,8.3,12
"Sorghum","Kaduna","Riga Chikun",4,2010-12-01,16.17,20
"Cement Dangote","Niger","Rijau",5,2010-06-01,5.35,13
"Cement Dangote","Niger","Rijau",5,2010-12-01,4.09,21
"Drink Swan Water Bottle","Niger","Rijau",5,2010-06-01,33.04,13
"Maize White","Niger","Rijau",5,2009-12-01,9.81,5
"Maize White","Niger","Rijau",5,2010-06-01,14.45,13
"Maize Yellow","Niger","Rijau",5,2009-12-01,14.4,5
"Maize Yellow","Niger","Rijau",5,2010-06-01,15.07,13
"Rice Imported","Niger","Rijau",5,2009-12-01,7.66,5
"Rice Imported","Niger","Rijau",5,2010-06-01,4.11,13
"Rice Imported","Niger","Rijau",5,2010-12-01,5.67,21
"Rice Local","Niger","Rijau",5,2009-12-01,12.24,5
"Rice Local","Niger","Rijau",5,2010-06-01,8.5,13
"Rice Local","Niger","Rijau",5,2010-12-01,6.84,21
"Sorghum","Niger","Rijau",5,2009-12-01,12.46,5
"Sorghum","Niger","Rijau",5,2010-06-01,9.21,13
"Maize White","Kano","Rimi",4,2009-12-01,6.57,4
"Maize White","Kano","Rimi",4,2010-06-01,6.41,12
"Maize White","Kano","Rimi",4,2010-12-01,9.04,20
"Maize Yellow","Kano","Rimi",4,2009-12-01,5.28,4
"Maize Yellow","Kano","Rimi",4,2010-06-01,6.23,12
"Maize Yellow","Kano","Rimi",4,2010-12-01,11.35,20
"Rice Imported","Kano","Rimi",4,2010-06-01,48.17,12
"Rice Imported","Kano","Rimi",4,2010-12-01,47.89,20
"Rice Local","Kano","Rimi",4,2010-06-01,8.57,12
"Rice Local","Kano","Rimi",4,2010-12-01,6.48,20
"Sorghum","Kano","Rimi",4,2009-12-01,11.46,4
"Sorghum","Kano","Rimi",4,2010-06-01,10,12
"Sorghum","Kano","Rimi",4,2010-12-01,9.87,20
"Cement Dangote","Kebbi","Rukkukije",4,2009-12-01,0.63,4
"Cement Dangote","Kebbi","Rukkukije",4,2010-06-01,19.44,12
"Cement Dangote","Kebbi","Rukkukije",4,2010-12-01,26.3,20
"Drink Swan Water Bottle","Kebbi","Rukkukije",4,2010-06-01,14.14,12
"Drink Swan Water Bottle","Kebbi","Rukkukije",4,2010-12-01,26.95,20
"Maize White","Kebbi","Rukkukije",4,2009-12-01,30.63,4
"Maize White","Kebbi","Rukkukije",4,2010-06-01,28.71,12
"Maize White","Kebbi","Rukkukije",4,2010-12-01,21.93,20
"Maize Yellow","Kebbi","Rukkukije",4,2009-12-01,31.99,4
"Maize Yellow","Kebbi","Rukkukije",4,2010-06-01,44.8,12
"Maize Yellow","Kebbi","Rukkukije",4,2010-12-01,32.99,20
"Rice Imported","Kebbi","Rukkukije",4,2009-12-01,7.15,4
"Rice Imported","Kebbi","Rukkukije",4,2010-06-01,29.16,12
"Rice Imported","Kebbi","Rukkukije",4,2010-12-01,25.11,20
"Rice Local","Kebbi","Rukkukije",4,2009-12-01,5.36,4
"Rice Local","Kebbi","Rukkukije",4,2010-06-01,18.69,12
"Rice Local","Kebbi","Rukkukije",4,2010-12-01,16.64,20
"Sorghum","Kebbi","Rukkukije",4,2009-12-01,22.92,4
"Sorghum","Kebbi","Rukkukije",4,2010-06-01,18.38,12
"Sorghum","Kebbi","Rukkukije",4,2010-12-01,14.72,20
"Maize White","Katsina","S/Gabas Ado",4,2009-12-01,16.98,4
"Maize White","Katsina","S/Gabas Ado",4,2010-06-01,13.14,12
"Maize White","Katsina","S/Gabas Ado",4,2010-12-01,14.6,20
"Maize Yellow","Katsina","S/Gabas Ado",4,2009-12-01,19.11,4
"Maize Yellow","Katsina","S/Gabas Ado",4,2010-06-01,23.46,12
"Maize Yellow","Katsina","S/Gabas Ado",4,2010-12-01,26.14,20
"Rice Imported","Katsina","S/Gabas Ado",4,2010-06-01,12.81,12
"Rice Imported","Katsina","S/Gabas Ado",4,2010-12-01,25.08,20
"Rice Local","Katsina","S/Gabas Ado",4,2010-06-01,7.16,12
"Rice Local","Katsina","S/Gabas Ado",4,2010-12-01,6.46,20
"Sorghum","Katsina","S/Gabas Ado",4,2009-12-01,16.89,4
"Sorghum","Katsina","S/Gabas Ado",4,2010-06-01,18.85,12
"Sorghum","Katsina","S/Gabas Ado",4,2010-12-01,17.75,20
"Maize White","Kaduna","Sabo",4,2009-12-01,5.56,4
"Maize White","Kaduna","Sabo",4,2010-06-01,6.62,12
"Maize Yellow","Kaduna","Sabo",4,2009-12-01,8.72,4
"Maize Yellow","Kaduna","Sabo",4,2010-06-01,12.2,12
"Sorghum","Kaduna","Sabo",4,2009-12-01,3.61,4
"Sorghum","Kaduna","Sabo",4,2010-06-01,4.29,12
"Cement Dangote","Kano","Sabo Gari",4,2009-12-01,1.31,4
"Cement Dangote","Borno","Sabo Gari",6,2010-06-01,1.46,14
"Cement Dangote","Kano","Sabo Gari",4,2010-06-01,6.26,12
"Cement Dangote","Borno","Sabo Gari",6,2010-12-01,7.31,22
"Cement Dangote","Kano","Sabo Gari",4,2010-12-01,7.27,20
"Cement Dangote","Borno","Sabo Gari",6,2011-06-01,10.65,30
"Cement Dangote","Borno","Sabo Gari",6,2012-12-01,2.26,54
"Cement Dangote","Kano","Sabo Gari",4,2012-12-01,26.51,52
"Drink Swan Water Bottle","Borno","Sabo Gari",6,2009-12-01,9.8,6
"Drink Swan Water Bottle","Kano","Sabo Gari",4,2009-12-01,5.85,4
"Drink Swan Water Bottle","Borno","Sabo Gari",6,2010-06-01,19.85,14
"Drink Swan Water Bottle","Kano","Sabo Gari",4,2010-06-01,20.66,12
"Drink Swan Water Bottle","Kano","Sabo Gari",4,2010-12-01,19.3,20
"Drink Swan Water Bottle","Borno","Sabo Gari",6,2011-06-01,71,30
"Drink Swan Water Bottle","Borno","Sabo Gari",6,2012-12-01,3.09,54
"Drink Swan Water Bottle","Kano","Sabo Gari",4,2012-12-01,9.11,52
"Maize White","Borno","Sabo Gari",6,2009-12-01,11.88,6
"Maize White","Borno","Sabo Gari",6,2010-06-01,7.99,14
"Maize White","Kano","Sabo Gari",4,2010-06-01,10.78,12
"Maize White","Borno","Sabo Gari",6,2010-12-01,42.58,22
"Maize White","Kano","Sabo Gari",4,2010-12-01,10.57,20
"Maize White","Borno","Sabo Gari",6,2011-06-01,62.37,30
"Maize White","Borno","Sabo Gari",6,2012-12-01,2.84,54
"Maize White","Kano","Sabo Gari",4,2012-12-01,7.63,52
"Maize Yellow","Borno","Sabo Gari",6,2009-12-01,5.51,6
"Maize Yellow","Borno","Sabo Gari",6,2010-06-01,9.06,14
"Maize Yellow","Kano","Sabo Gari",4,2010-06-01,26.11,12
"Maize Yellow","Borno","Sabo Gari",6,2010-12-01,16.11,22
"Maize Yellow","Kano","Sabo Gari",4,2010-12-01,23.78,20
"Maize Yellow","Borno","Sabo Gari",6,2011-06-01,21.22,30
"Maize Yellow","Borno","Sabo Gari",6,2012-12-01,4.14,54
"Maize Yellow","Kano","Sabo Gari",4,2012-12-01,7.8,52
"Rice Imported","Borno","Sabo Gari",6,2010-06-01,22.78,14
"Rice Imported","Borno","Sabo Gari",6,2010-12-01,18.44,22
"Rice Imported","Borno","Sabo Gari",6,2011-06-01,14.99,30
"Rice Imported","Borno","Sabo Gari",6,2012-12-01,2.75,54
"Rice Imported","Kano","Sabo Gari",4,2012-12-01,5.89,52
"Rice Local","Borno","Sabo Gari",6,2010-06-01,6.7,14
"Rice Local","Borno","Sabo Gari",6,2010-12-01,11.49,22
"Rice Local","Borno","Sabo Gari",6,2011-06-01,15.66,30
"Rice Local","Borno","Sabo Gari",6,2012-12-01,0.82,54
"Rice Local","Kano","Sabo Gari",4,2012-12-01,10.17,52
"Sorghum","Borno","Sabo Gari",6,2009-12-01,12.32,6
"Sorghum","Borno","Sabo Gari",6,2010-06-01,8.96,14
"Sorghum","Kano","Sabo Gari",4,2010-06-01,10.36,12
"Sorghum","Borno","Sabo Gari",6,2010-12-01,22.35,22
"Sorghum","Kano","Sabo Gari",4,2010-12-01,11.15,20
"Sorghum","Borno","Sabo Gari",6,2011-06-01,31.34,30
"Sorghum","Borno","Sabo Gari",6,2012-12-01,7.53,54
"Sorghum","Kano","Sabo Gari",4,2012-12-01,14.9,52
"Maize White","Kaduna","Sabolayin Kakangi",4,2010-06-01,10.21,12
"Maize White","Kaduna","Sabolayin Kakangi",4,2010-12-01,10.23,20
"Maize Yellow","Kaduna","Sabolayin Kakangi",4,2010-06-01,9.65,12
"Maize Yellow","Kaduna","Sabolayin Kakangi",4,2010-12-01,10.38,20
"Rice Imported","Kaduna","Sabolayin Kakangi",4,2010-06-01,4.11,12
"Rice Imported","Kaduna","Sabolayin Kakangi",4,2010-12-01,8.42,20
"Rice Local","Kaduna","Sabolayin Kakangi",4,2010-06-01,9.28,12
"Rice Local","Kaduna","Sabolayin Kakangi",4,2010-12-01,17.11,20
"Sorghum","Kaduna","Sabolayin Kakangi",4,2010-06-01,8.84,12
"Sorghum","Kaduna","Sabolayin Kakangi",4,2010-12-01,15.83,20
"Maize White","Kano","Sabon Gari",4,2010-06-01,5.21,12
"Maize White","Kano","Sabon Gari",4,2010-12-01,8.24,20
"Maize Yellow","Kano","Sabon Gari",4,2010-06-01,24.69,12
"Maize Yellow","Kano","Sabon Gari",4,2010-12-01,21.83,20
"Rice Imported","Kano","Sabon Gari",4,2010-06-01,21.14,12
"Rice Imported","Kano","Sabon Gari",4,2010-12-01,14.79,20
"Rice Local","Kano","Sabon Gari",4,2010-06-01,8.14,12
"Rice Local","Kano","Sabon Gari",4,2010-12-01,29.51,20
"Sorghum","Kano","Sabon Gari",4,2010-06-01,6.04,12
"Sorghum","Kano","Sabon Gari",4,2010-12-01,8.77,20
"Maize White","Bauchi","Sabon Kafi",6,2010-06-01,20.08,14
"Maize Yellow","Bauchi","Sabon Kafi",6,2010-06-01,7.74,14
"Sorghum","Bauchi","Sabon Kafi",6,2010-06-01,3.82,14
"Sorghum","Bauchi","Sabon Kafi",6,2010-12-01,29.04,22
"Drink Swan Water Bottle","Kano","Samadi",4,2010-06-01,21.57,12
"Drink Swan Water Bottle","Kano","Samadi",4,2010-12-01,19.05,20
"Maize White","Kano","Samadi",4,2010-06-01,5.83,12
"Maize White","Kano","Samadi",4,2010-12-01,8.8,20
"Maize Yellow","Kano","Samadi",4,2010-06-01,24.82,12
"Maize Yellow","Kano","Samadi",4,2010-12-01,22.03,20
"Sorghum","Kano","Samadi",4,2010-06-01,6.29,12
"Sorghum","Kano","Samadi",4,2010-12-01,8.83,20
"Cement Dangote","Kaduna","Samaru",4,2009-12-01,1.33,4
"Cement Dangote","Kaduna","Samaru",4,2010-06-01,26.61,12
"Cement Dangote","Kaduna","Samaru",4,2010-12-01,23.85,20
"Drink Swan Water Bottle","Kaduna","Samaru",4,2009-12-01,12.3,4
"Drink Swan Water Bottle","Kaduna","Samaru",4,2010-06-01,9.55,12
"Drink Swan Water Bottle","Kaduna","Samaru",4,2010-12-01,9.38,20
"Maize White","Kaduna","Samaru",4,2009-12-01,20.65,4
"Maize White","Kaduna","Samaru",4,2010-06-01,16.39,12
"Maize White","Kaduna","Samaru",4,2010-12-01,19.28,20
"Maize Yellow","Kaduna","Samaru",4,2009-12-01,20.64,4
"Maize Yellow","Kaduna","Samaru",4,2010-06-01,18.46,12
"Maize Yellow","Kaduna","Samaru",4,2010-12-01,17.71,20
"Rice Imported","Kaduna","Samaru",4,2009-12-01,0.79,4
"Rice Imported","Kaduna","Samaru",4,2010-06-01,28.93,12
"Rice Imported","Kaduna","Samaru",4,2010-12-01,21.26,20
"Rice Local","Kaduna","Samaru",4,2009-12-01,0.86,4
"Rice Local","Kaduna","Samaru",4,2010-06-01,7.36,12
"Rice Local","Kaduna","Samaru",4,2010-12-01,7.06,20
"Sorghum","Kaduna","Samaru",4,2009-12-01,4.84,4
"Sorghum","Kaduna","Samaru",4,2010-06-01,9.4,12
"Sorghum","Kaduna","Samaru",4,2010-12-01,9.8,20
"Cement Dangote","Kaduna","Samaru Sabongari lga",4,2010-06-01,2.67,12
"Cement Dangote","Kaduna","Samaru Sabongari lga",4,2010-12-01,2.26,20
"Drink Swan Water Bottle","Kaduna","Samaru Sabongari lga",4,2010-06-01,12.41,12
"Drink Swan Water Bottle","Kaduna","Samaru Sabongari lga",4,2010-12-01,14.15,20
"Maize White","Kaduna","Samaru Sabongari lga",4,2009-12-01,7.39,4
"Maize White","Kaduna","Samaru Sabongari lga",4,2010-06-01,9.13,12
"Maize White","Kaduna","Samaru Sabongari lga",4,2010-12-01,10.29,20
"Maize Yellow","Kaduna","Samaru Sabongari lga",4,2009-12-01,3.79,4
"Maize Yellow","Kaduna","Samaru Sabongari lga",4,2010-06-01,7.89,12
"Maize Yellow","Kaduna","Samaru Sabongari lga",4,2010-12-01,10.37,20
"Rice Imported","Kaduna","Samaru Sabongari lga",4,2010-06-01,4.04,12
"Rice Imported","Kaduna","Samaru Sabongari lga",4,2010-12-01,8.41,20
"Rice Local","Kaduna","Samaru Sabongari lga",4,2010-06-01,9.3,12
"Rice Local","Kaduna","Samaru Sabongari lga",4,2010-12-01,17.11,20
"Sorghum","Kaduna","Samaru Sabongari lga",4,2009-12-01,3.51,4
"Sorghum","Kaduna","Samaru Sabongari lga",4,2010-06-01,7.89,12
"Sorghum","Kaduna","Samaru Sabongari lga",4,2010-12-01,15.97,20
"Maize Yellow","Anambra","Samuel Anolue",3,2009-12-01,8.05,3
"Rice Imported","Anambra","Samuel Anolue",3,2009-12-01,6.96,3
"Rice Imported","Anambra","Samuel Anolue",3,2010-06-01,5.02,11
"Rice Imported","Anambra","Samuel Anolue",3,2010-12-01,24.89,19
"Rice Local","Anambra","Samuel Anolue",3,2009-12-01,13.41,3
"Rice Local","Anambra","Samuel Anolue",3,2010-06-01,4.44,11
"Rice Local","Anambra","Samuel Anolue",3,2010-12-01,34.72,19
"Sorghum","Anambra","Samuel Anolue",3,2009-12-01,17.82,3
"Sorghum","Anambra","Samuel Anolue",3,2010-06-01,5.63,11
"Sorghum","Anambra","Samuel Anolue",3,2010-12-01,55.45,19
"Maize White","Lagos","Sangrouse",1,2009-12-01,0.74,1
"Maize White","Lagos","Sangrouse",1,2010-06-01,6.14,9
"Maize Yellow","Lagos","Sangrouse",1,2009-12-01,1.89,1
"Maize Yellow","Lagos","Sangrouse",1,2010-06-01,8.22,9
"Rice Imported","Lagos","Sangrouse",1,2009-12-01,8.09,1
"Sorghum","Lagos","Sangrouse",1,2009-12-01,25.31,1
"Sorghum","Lagos","Sangrouse",1,2010-06-01,13.79,9
"Drink Swan Water Bottle","Kano","Sarkin Ali",4,2010-06-01,23.69,12
"Drink Swan Water Bottle","Kano","Sarkin Ali",4,2010-12-01,19.26,20
"Maize White","Kano","Sarkin Ali",4,2010-06-01,5.97,12
"Maize White","Kano","Sarkin Ali",4,2010-12-01,8.24,20
"Maize Yellow","Kano","Sarkin Ali",4,2010-06-01,22.66,12
"Maize Yellow","Kano","Sarkin Ali",4,2010-12-01,21.83,20
"Rice Imported","Kano","Sarkin Ali",4,2010-06-01,21.19,12
"Rice Imported","Kano","Sarkin Ali",4,2010-12-01,14.8,20
"Rice Local","Kano","Sarkin Ali",4,2010-06-01,8.29,12
"Rice Local","Kano","Sarkin Ali",4,2010-12-01,29.52,20
"Sorghum","Kano","Sarkin Ali",4,2010-06-01,5.59,12
"Sorghum","Kano","Sarkin Ali",4,2010-12-01,8.77,20
"Drink Swan Water Bottle","Adamawa","Sebore Suka",6,2010-06-01,15.73,14
"Drink Swan Water Bottle","Adamawa","Sebore Suka",6,2010-12-01,12.07,22
"Maize White","Adamawa","Sebore Suka",6,2010-06-01,13.52,14
"Maize White","Adamawa","Sebore Suka",6,2010-12-01,19.92,22
"Maize Yellow","Adamawa","Sebore Suka",6,2010-06-01,19.78,14
"Maize Yellow","Adamawa","Sebore Suka",6,2010-12-01,16.35,22
"Rice Imported","Adamawa","Sebore Suka",6,2010-06-01,32.93,14
"Rice Imported","Adamawa","Sebore Suka",6,2010-12-01,22.76,22
"Rice Local","Adamawa","Sebore Suka",6,2010-06-01,15.8,14
"Rice Local","Adamawa","Sebore Suka",6,2010-12-01,16.93,22
"Sorghum","Adamawa","Sebore Suka",6,2010-06-01,12.61,14
"Sorghum","Adamawa","Sebore Suka",6,2010-12-01,16.82,22
"Cement Dangote","Kebbi","Shafa Zane",4,2009-12-01,4.52,4
"Cement Dangote","Kebbi","Shafa Zane",4,2010-06-01,21.11,12
"Cement Dangote","Kebbi","Shafa Zane",4,2010-12-01,26.33,20
